,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
498,253,0,42,44,35,399,674,656,162,102,19,255,59,505,18,387,39,357,452,37,185,87,491,407,222,166,54,270,983,995,629,128,323,561,409,535,305,1077,603,612
499,914,35,0,896,399,674,925,19,841,1010,253,629,919,956,147,211,505,926,943,653,407,656,235,942,978,270,990,852,534,895,873,255,224,905,880,846,44,945,631,930
500,388,35,253,255,399,384,651,238,389,398,62,387,95,190,19,608,78,233,416,97,494,392,674,98,166,448,1052,452,18,561,534,59,567,0,409,168,339,42,251,305
501,399,35,253,0,674,955,505,42,656,59,255,19,387,491,87,44,39,534,18,224,603,189,162,407,561,409,852,629,99,448,452,166,1077,943,37,631,607,635,405,715
502,44,233,35,227,42,253,387,19,39,28,452,0,162,674,505,255,185,656,399,59,951,54,634,357,18,407,625,491,37,87,41,409,653,219,389,128,271,323,629,561
503,35,674,603,253,399,42,19,96,44,0,656,255,505,59,39,608,387,162,185,18,452,284,87,561,750,388,54,629,166,409,535,653,126,37,407,323,357,491,631,851
504,1144,0,35,305,253,871,804,981,1181,59,718,3,1081,1175,786,707,42,1051,629,1111,1177,612,686,862,932,656,1155,851,54,1123,927,939,1153,1055,1073,717,1159,1172,479,480
505,42,128,35,44,253,185,357,0,18,19,452,387,102,162,399,59,505,37,39,54,407,255,656,41,674,270,166,491,87,126,48,115,653,25,323,535,612,305,96,238
506,35,561,674,253,399,389,19,731,656,42,705,0,505,44,255,59,162,499,431,452,873,387,500,39,409,87,18,185,219,535,629,407,703,631,851,357,491,305,54,126
507,656,804,35,686,0,674,505,253,44,629,42,399,59,452,18,255,87,39,703,491,535,387,357,1055,561,932,19,631,851,448,162,692,740,635,593,603,612,407,877,875
508,753,790,762,35,674,0,656,253,452,19,59,751,629,731,561,707,387,631,786,505,740,44,399,758,726,701,715,778,409,686,635,804,616,799,705,752,663,798,826,703
509,399,35,117,253,755,0,674,656,19,59,42,505,255,44,777,162,18,87,39,219,387,561,491,409,631,629,534,21,635,407,603,452,703,185,189,99,389,715,126,224
510,514,871,222,35,253,674,0,162,44,399,452,42,185,19,505,255,233,387,656,581,629,513,305,425,703,491,407,59,357,54,115,653,41,18,561,389,535,631,48,851
511,35,399,674,253,305,42,0,19,255,656,505,44,59,224,387,39,162,18,87,452,185,491,166,407,561,99,534,37,54,629,189,357,603,409,126,535,69,323,389,448
512,253,35,23,162,399,42,19,163,0,155,255,674,44,59,185,656,18,39,505,29,452,54,126,387,166,277,87,323,470,37,561,232,115,235,189,99,128,409,41,96
513,717,193,35,0,19,561,674,132,253,18,399,707,44,59,39,255,505,603,629,42,452,409,656,635,737,726,491,387,448,610,54,703,1180,535,87,605,593,185,271,740
514,253,255,35,190,399,0,19,42,162,674,656,44,59,18,505,39,99,387,219,166,185,87,452,561,323,409,535,180,117,629,235,232,407,357,189,271,389,37,126,534
515,162,35,253,218,42,581,19,44,399,452,255,674,115,387,166,185,505,39,0,126,18,213,233,54,102,99,656,37,59,117,305,357,491,561,168,514,407,389,409,270
516,35,44,674,535,253,42,399,0,19,132,656,505,39,255,387,59,1117,87,452,18,162,185,357,54,1118,491,407,37,166,629,561,1055,126,631,323,409,603,653,305,703
517,19,35,18,166,253,42,44,65,162,399,316,646,59,39,255,452,387,674,505,126,0,656,170,87,185,78,218,389,124,357,407,30,54,220,117,37,232,305,48,561
518,253,35,399,162,0,255,42,674,19,236,656,59,18,44,505,39,166,387,561,87,409,219,323,126,99,452,189,232,190,271,235,535,407,117,305,185,631,491,270,180
519,543,35,253,534,674,656,603,505,147,42,270,44,387,59,0,517,409,491,536,561,535,18,405,80,162,605,531,87,703,581,39,54,593,452,558,717,23,399,37,878
520,399,35,603,581,227,253,674,0,162,42,505,656,44,19,59,255,387,452,233,39,491,18,561,185,407,87,629,409,653,534,54,166,703,357,535,631,37,635,238,189
521,255,35,211,253,399,19,674,42,0,99,44,656,18,387,505,59,162,536,39,185,535,357,87,219,851,452,629,323,407,491,561,117,852,168,166,180,132,534,409,190
522,42,35,185,162,253,603,703,41,44,0,674,19,705,505,452,399,656,718,745,255,387,59,583,39,54,357,653,18,37,561,491,407,535,612,581,323,128,389,945,880
523,76,75,35,57,19,545,253,42,1060,18,162,98,95,62,185,41,39,44,117,0,126,255,64,36,674,399,251,387,452,87,115,21,54,561,128,96,656,78,97,157
524,603,35,700,674,399,253,0,505,44,656,42,19,387,629,59,39,238,561,452,653,635,703,255,707,18,686,616,534,583,491,731,535,715,631,705,593,162,448,851,718
525,1017,674,35,0,656,1077,873,1021,851,878,705,1055,827,1000,796,892,948,59,1010,593,940,13,253,1011,1001,707,991,1047,1091,387,703,162,748,44,535,399,505,1181,42,877
526,0,18,35,1077,253,656,13,948,674,42,399,59,44,978,505,1055,255,19,952,452,87,39,387,491,629,932,1111,37,631,851,877,357,1010,561,987,1117,804,1098,162,726
527,253,35,87,98,399,42,19,405,39,0,59,44,162,255,18,674,505,656,387,452,448,409,561,535,126,407,323,166,232,629,357,389,37,185,117,48,219,305,99,491
528,387,35,827,44,799,269,253,0,674,42,399,505,19,656,255,452,162,390,491,407,59,357,305,535,185,39,733,629,389,18,409,612,703,323,789,561,87,603,631,128
529,452,491,407,35,505,44,42,654,357,19,656,59,387,674,253,399,0,162,39,54,653,535,185,612,87,255,18,513,305,323,561,629,389,270,409,233,703,715,534,126
530,452,35,409,168,262,19,253,44,505,68,674,31,42,196,59,162,656,407,0,87,387,399,1098,39,357,561,404,18,255,389,126,491,629,448,535,24,185,117,54,219
531,953,656,505,0,59,942,35,873,948,991,932,827,78,387,703,956,725,940,895,42,1055,989,944,253,1074,112,44,973,1077,959,448,686,452,674,978,983,896,882,561,878
532,703,389,35,253,674,42,656,399,44,452,505,677,185,0,387,19,59,162,255,653,535,39,491,409,87,407,631,18,232,705,357,54,305,41,685,233,115,219,629,37
533,804,932,35,0,1076,656,794,1112,674,42,253,59,399,726,44,505,875,629,1055,18,1077,255,851,561,877,452,593,19,852,491,686,87,631,703,357,162,940,878,387,1010
534,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
535,19,35,853,253,126,44,42,39,162,255,399,505,674,185,452,59,387,18,407,0,54,535,409,87,561,656,701,117,629,498,128,357,21,553,219,323,389,41,703,851
536,505,452,35,407,44,42,674,656,0,253,399,19,357,59,491,39,162,387,87,535,255,18,889,185,653,629,612,561,305,686,54,409,323,448,703,513,603,1055,389,631
537,117,21,35,19,219,253,162,44,59,409,18,180,39,42,126,118,185,255,87,561,131,115,14,399,190,0,129,54,147,383,32,128,168,98,656,97,674,271,22,389
538,253,18,35,42,399,0,162,255,19,59,44,656,674,505,39,87,387,166,452,37,357,561,99,219,409,126,189,117,407,603,491,270,271,190,535,389,185,631,180,323
539,553,35,19,561,701,674,656,498,505,399,629,452,44,59,535,126,162,703,0,42,707,830,253,853,552,387,185,409,751,37,653,39,407,705,593,778,491,559,648,499
540,1069,35,0,656,1077,1055,1074,674,629,399,1021,1047,1051,1098,726,956,740,1073,932,253,1118,505,755,44,1076,1117,59,255,1084,1079,737,561,39,19,785,1134,864,990,1171,973
541,519,35,0,534,19,253,399,505,491,62,561,646,674,255,629,305,457,129,59,44,166,510,387,452,593,87,168,448,271,656,162,523,514,54,710,653,189,852,531,527
542,290,354,35,343,399,253,357,204,409,59,505,387,18,389,96,44,452,612,162,87,674,255,42,0,398,60,273,535,216,339,62,19,425,132,99,54,238,383,185,635
543,185,162,35,115,168,132,253,25,42,44,19,54,41,452,39,255,128,674,102,387,59,505,37,653,399,23,0,18,581,126,389,36,48,233,357,166,407,87,117,323
544,469,59,35,656,18,505,452,44,674,19,0,726,491,87,629,399,253,357,535,39,407,692,54,561,387,255,475,42,932,603,126,37,635,877,450,643,498,713,448,230
545,255,35,823,253,0,19,399,42,674,99,656,505,44,387,162,18,59,536,185,535,357,39,452,851,629,87,561,491,219,37,407,323,166,534,852,117,1055,389,211,778
546,653,535,147,35,505,495,42,253,44,185,452,19,0,674,255,656,162,39,387,399,407,357,54,87,59,678,629,612,323,491,41,561,703,389,631,126,235,18,168,660
547,35,0,1077,674,656,253,98,44,42,1051,1000,1021,1098,505,59,19,399,1074,758,80,983,1055,725,452,494,387,1047,491,798,750,851,629,1103,255,859,703,39,1091,989,603
548,35,253,42,18,674,399,44,19,0,407,219,653,59,656,255,162,505,452,39,387,416,877,513,357,87,185,216,183,607,54,37,491,561,535,629,166,323,409,126,305
549,35,674,452,253,399,629,407,42,535,656,0,505,44,19,851,59,255,635,39,387,416,162,87,238,211,18,357,514,185,339,491,561,653,703,603,54,631,305,593,323
550,534,35,0,399,674,42,253,491,656,505,189,19,255,44,452,87,629,39,653,59,387,18,943,635,603,561,535,710,516,593,513,1077,357,715,132,448,703,409,37,145
551,13,1169,0,35,656,674,253,1171,631,399,1055,1077,42,1051,59,561,851,1138,409,1098,39,1117,1021,19,991,1170,1157,1118,505,932,44,5,1010,1103,255,491,1047,956,943,1096
552,35,185,674,253,399,19,42,44,255,656,0,59,39,505,162,387,54,452,18,41,87,653,37,126,128,166,561,357,23,233,407,323,180,535,389,629,603,99,409,491
553,35,147,211,253,12,224,133,16,399,33,19,914,42,103,0,18,59,44,162,674,255,39,505,387,87,126,132,185,117,168,21,656,219,189,928,452,409,491,23,54
554,255,35,126,253,19,399,401,218,42,0,674,44,59,656,611,137,387,162,505,278,18,39,99,452,87,459,185,357,323,407,535,629,37,219,491,561,117,534,166,536
555,35,190,635,216,129,253,674,658,19,399,0,59,957,656,42,368,475,44,452,255,39,629,505,162,18,743,387,407,87,185,357,409,219,117,305,631,389,535,132,653
556,253,185,35,37,54,42,44,162,19,399,0,255,674,401,18,41,59,39,505,452,656,387,23,87,653,357,128,407,323,102,25,166,389,115,126,305,36,189,96,409
557,19,35,126,631,21,253,42,44,39,399,59,22,14,18,16,162,674,117,87,0,255,185,452,505,387,103,54,600,656,219,52,132,409,407,128,561,535,72,41,37
558,514,35,162,253,399,581,42,44,513,0,674,452,19,505,255,185,357,270,407,389,703,233,387,534,653,656,37,561,629,705,425,612,54,607,535,115,99,232,491,450
559,188,35,253,44,505,42,59,255,387,18,399,674,39,37,491,87,656,0,407,162,416,189,19,27,54,166,126,62,323,612,168,686,185,238,305,535,726,357,233,629
560,981,0,35,674,54,990,1010,505,185,940,944,978,656,942,660,851,19,973,653,853,991,255,253,1055,1051,703,989,305,969,1000,44,1021,871,983,878,603,740,238,731,399
561,42,44,35,18,37,166,253,0,357,59,387,39,505,19,399,452,656,162,674,87,255,185,407,895,270,725,491,54,535,305,323,629,475,102,48,128,603,126,612,653
562,674,35,31,399,0,253,656,505,44,59,19,255,629,42,663,162,631,452,387,561,635,703,851,39,603,731,87,185,54,18,737,535,852,692,534,407,491,653,1055,305
563,39,452,87,35,448,44,612,42,505,253,656,19,399,407,0,59,674,321,162,878,357,387,18,255,629,535,403,491,185,653,409,305,126,54,561,389,37,323,270,166
564,44,387,35,235,42,19,253,39,505,357,452,399,162,0,674,407,255,656,59,185,87,18,37,52,327,491,54,535,166,409,305,323,128,389,612,41,629,126,270,238
565,35,674,656,44,452,162,253,42,0,629,505,399,357,19,59,37,387,631,255,323,166,39,407,305,593,635,18,99,270,87,686,491,804,581,726,535,185,653,102,54
566,18,35,877,253,262,42,472,32,68,827,44,19,878,656,0,59,674,399,16,87,505,39,255,452,387,162,24,357,126,629,37,491,407,69,47,535,389,132,54,448
567,35,674,253,323,399,0,42,44,19,656,255,505,387,59,826,39,452,841,162,185,786,799,676,87,18,535,54,629,491,407,851,174,357,561,603,166,631,126,653,703
568,253,162,35,399,42,19,255,0,674,44,18,505,656,39,59,452,581,166,387,115,185,561,126,409,99,87,117,219,271,54,233,37,102,407,305,323,213,235,357,270
569,499,35,219,561,674,253,500,19,271,44,494,535,505,42,431,409,399,87,59,484,162,705,235,387,452,255,851,603,377,583,491,707,411,54,531,629,656,479,731,553
570,232,35,253,42,748,389,19,204,44,171,238,0,162,97,399,147,255,98,452,62,235,59,39,128,407,425,190,323,616,505,170,96,674,166,387,227,656,87,219,117
571,928,35,921,253,0,656,593,59,505,674,851,452,827,877,19,888,878,848,944,935,804,981,561,731,895,87,919,948,989,892,853,847,162,932,1021,387,635,942,377,703
572,339,796,35,236,399,0,505,656,253,42,674,87,44,39,387,255,631,452,59,629,305,535,407,491,19,323,521,703,740,270,99,54,18,162,166,216,448,98,561,715
573,235,425,35,527,500,286,253,676,162,42,452,19,44,505,387,399,674,409,233,185,407,0,535,219,656,561,39,653,323,54,232,255,389,271,631,59,357,227,581,115
574,190,35,253,19,0,59,255,180,219,235,399,117,39,232,44,42,656,96,162,18,409,185,227,505,389,182,234,293,271,251,21,534,204,147,452,323,407,166,37,41
575,387,35,44,42,399,505,253,19,0,674,255,357,407,656,491,452,59,162,39,18,389,305,87,409,185,535,166,233,128,323,54,612,799,629,37,41,168,603,126,189
576,253,399,35,18,128,42,235,102,0,162,44,19,674,255,59,656,505,387,39,87,37,452,264,185,166,407,357,491,41,54,409,189,99,115,126,653,219,323,561,535
577,631,35,674,0,253,399,656,44,505,42,731,703,535,19,452,767,719,653,635,13,629,162,561,59,131,815,219,39,387,715,18,323,235,409,407,740,607,663,851,603
578,605,35,399,0,253,674,255,612,610,19,42,656,629,607,635,841,663,59,653,182,18,593,718,603,87,162,44,561,655,505,534,715,871,535,703,54,211,778,616,851
579,174,35,97,232,39,162,98,185,219,505,62,112,170,387,78,128,674,233,42,323,65,126,183,44,220,83,87,59,208,631,253,399,75,169,608,662,19,147,0,452
580,399,35,253,0,674,42,505,656,59,255,19,387,491,87,44,39,224,534,18,162,189,603,407,561,448,409,629,166,99,631,852,37,452,607,357,405,1077,185,715,635
581,35,399,674,19,255,253,87,0,42,219,44,656,505,851,59,39,387,162,21,18,211,452,185,561,409,629,536,607,126,535,407,117,357,99,54,383,491,631,448,603
582,255,35,253,399,99,19,42,0,674,44,505,656,18,387,162,536,59,535,185,39,357,452,87,851,629,219,407,561,323,491,852,534,211,166,37,189,54,117,168,305
583,35,505,561,452,87,409,448,253,399,656,44,674,42,19,0,59,39,635,162,932,387,255,407,18,357,629,535,472,491,873,536,431,273,389,126,219,631,185,305,653
584,851,35,674,0,656,255,253,505,399,19,873,731,703,848,663,452,653,42,561,827,162,877,826,852,39,44,780,841,1021,629,1077,631,18,705,185,991,804,635,1000,932
585,701,445,35,19,674,553,253,656,42,126,751,0,853,498,703,505,452,653,1063,407,629,185,387,39,59,399,357,535,44,705,707,162,758,409,655,561,323,635,648,713
586,35,42,674,253,631,399,44,0,19,656,505,59,255,39,387,18,162,185,452,357,87,37,54,166,535,407,629,491,561,126,323,99,603,305,703,653,270,409,219,48
587,35,185,674,253,491,42,399,44,703,99,0,19,656,255,48,505,877,59,162,452,39,387,513,873,827,18,54,87,655,561,629,407,357,653,122,37,535,166,389,851
588,0,387,35,253,44,674,399,408,42,656,222,505,255,19,59,452,357,18,162,491,806,185,629,407,37,39,233,700,305,87,1077,461,561,1055,323,409,128,631,653,534
589,0,35,253,656,399,674,42,1077,59,44,255,1055,505,18,804,877,387,943,852,534,1098,631,452,561,1010,19,491,357,37,1117,851,629,799,932,162,87,13,39,731,612
590,851,35,674,0,656,255,253,505,399,19,873,731,703,848,663,452,653,42,561,827,162,877,826,852,39,44,780,841,1021,629,1077,631,18,705,185,991,804,635,1000,932
591,35,44,59,452,18,253,42,674,19,399,357,505,126,656,0,39,387,162,255,87,703,407,180,185,715,491,37,211,535,54,629,389,409,561,469,305,323,166,431,219
592,4,0,35,44,873,674,10,1077,561,1021,1073,1051,932,1138,1055,851,1117,1181,940,305,956,887,5,1136,656,452,1123,1172,162,841,185,505,991,1159,1047,323,1074,977,970,1085
593,35,44,387,674,253,399,42,19,505,656,255,0,39,59,162,452,97,18,185,87,357,655,407,491,584,37,535,629,54,166,603,389,409,561,305,323,126,152,128,653
594,189,35,253,399,0,59,534,37,255,42,387,44,162,18,656,674,224,19,185,39,852,54,23,305,505,180,99,157,12,188,132,168,235,452,166,635,407,87,62,409
595,629,35,656,593,674,59,726,505,601,253,0,42,44,39,635,452,399,87,19,448,653,255,387,703,631,561,877,612,535,663,643,534,409,357,851,603,491,646,686,705
596,656,35,0,674,629,505,253,399,59,44,42,452,18,39,255,804,1055,87,703,387,491,561,535,686,448,932,357,635,851,655,631,19,603,1077,416,407,740,162,593,692
597,35,19,39,253,674,535,399,42,44,505,180,271,255,59,0,656,162,87,452,387,18,32,185,126,726,54,407,678,629,357,527,219,561,409,117,282,491,132,323,389
598,674,42,35,629,703,253,656,44,416,0,505,399,59,188,19,452,583,255,387,39,18,357,87,162,748,783,653,407,185,535,593,603,683,37,561,631,612,491,635,54
599,804,875,188,35,401,0,656,846,674,253,59,44,399,42,505,629,255,18,932,387,19,452,162,39,1055,877,87,603,491,357,407,416,726,535,852,686,37,593,715,612
600,35,42,656,19,387,253,674,44,399,0,166,505,255,59,39,804,48,162,18,452,185,87,357,629,491,126,407,535,54,37,561,785,888,305,409,703,603,323,612,653
601,603,35,674,399,253,44,0,505,42,656,238,59,387,452,18,561,39,653,635,19,629,583,255,616,534,703,535,686,707,162,631,491,1055,731,715,593,54,607,718,705
602,1163,0,35,656,1055,1170,1169,1153,253,1138,1172,1165,1171,13,875,878,674,1159,1017,1117,1098,991,1021,561,953,1047,505,1121,1157,1091,990,10,171,872,1177,1076,1175,943,1051,1010
603,35,255,59,253,162,18,19,674,42,399,44,117,232,39,233,0,505,656,147,180,185,87,387,98,97,452,216,126,219,54,389,188,357,561,27,171,21,407,115,99
604,59,35,42,253,656,0,18,399,87,505,44,674,629,19,491,469,452,255,39,387,357,126,593,162,416,185,409,407,726,932,877,535,183,1055,37,448,27,603,54,132
605,0,656,42,35,653,54,1077,253,44,674,399,505,59,660,452,185,357,255,19,18,387,629,39,162,37,491,87,1055,407,535,612,561,703,631,534,323,305,41,603,635
606,253,219,35,399,162,255,42,19,0,674,656,59,39,18,505,44,561,117,409,387,87,166,190,21,452,235,180,271,126,232,389,185,99,323,631,407,233,535,189,305
607,171,35,232,253,19,97,430,115,674,44,255,162,399,505,173,235,128,168,147,42,387,389,0,96,39,41,59,452,185,216,99,425,323,190,25,629,656,157,227,117
608,44,35,1055,1077,0,674,42,1098,656,253,1118,505,841,399,387,19,59,783,1091,39,255,896,1112,1121,452,18,357,491,1117,629,185,87,1085,1081,851,162,407,37,535,1051
609,42,35,44,253,357,0,18,505,399,59,39,37,19,452,387,185,656,162,255,270,54,87,407,491,166,674,48,535,102,323,612,305,126,629,41,238,128,534,115,653
610,399,35,635,253,674,0,656,42,505,59,255,19,629,387,44,18,603,39,87,491,452,534,162,287,189,653,407,631,409,561,224,166,852,607,593,37,357,448,1077,305
611,49,35,19,87,399,253,132,39,14,18,534,162,102,418,188,255,54,703,125,469,516,189,163,168,59,409,23,20,653,37,517,97,21,656,890,674,448,216,583,460
612,581,162,763,35,452,253,42,674,0,19,781,399,44,656,514,653,233,126,387,407,535,491,612,185,603,731,703,505,425,583,305,851,629,39,635,655,705,553,357,323
613,19,35,96,253,131,126,42,44,185,399,268,162,39,255,452,505,387,117,18,21,59,87,407,674,54,219,442,0,409,129,535,128,561,41,357,190,389,48,115,235
614,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
615,230,35,19,253,323,87,238,389,44,399,629,357,42,39,233,126,190,168,0,162,59,407,262,387,305,232,251,48,169,593,271,66,255,185,409,612,408,603,269,127
616,984,35,830,656,1021,0,674,491,18,1000,973,919,1096,59,514,1055,877,505,1165,44,971,989,513,961,692,534,1077,635,629,956,472,995,610,798,703,457,31,731,255,932
617,759,778,253,758,19,718,399,888,895,0,535,752,978,966,852,674,59,472,219,894,677,841,33,596,652,1096,1130,769,1112,255,761,39,846,612,715,491,635,673,875,408
618,656,35,0,674,629,505,253,399,59,44,42,452,18,39,255,804,1055,87,703,387,491,561,535,686,448,932,357,635,851,655,631,19,603,1077,416,407,740,162,593,692
619,323,607,35,925,253,399,0,42,674,44,505,19,452,255,653,387,162,407,39,612,631,305,491,357,656,185,270,59,54,603,535,513,851,168,87,37,703,629,635,593
620,431,35,389,399,253,19,656,500,409,407,452,499,561,162,18,232,42,44,398,674,39,387,450,87,126,54,505,225,219,59,535,168,323,0,262,703,357,65,653,692
621,35,0,233,1055,253,674,41,227,656,44,19,505,185,162,425,42,452,1010,399,59,940,54,991,1000,255,990,981,387,316,945,653,946,851,561,286,1007,527,491,407,1073
622,35,323,48,115,425,253,932,0,581,162,44,42,19,452,778,674,656,505,185,991,408,399,1073,973,654,54,59,255,387,39,407,944,653,491,357,248,389,561,851,409
623,255,534,35,878,253,665,0,674,399,42,656,19,505,44,99,387,59,535,452,491,18,39,629,162,87,357,803,653,561,536,185,851,407,603,635,852,703,731,189,305
624,219,357,182,35,80,42,44,253,399,452,0,422,387,255,19,505,39,162,59,18,674,656,407,117,87,535,491,409,185,561,54,389,271,166,323,305,631,270,21,180
625,163,35,162,253,42,255,115,23,166,535,235,399,99,168,126,157,19,0,189,44,185,232,270,271,128,505,323,39,59,18,180,171,48,452,513,36,514,491,674,612
626,129,398,153,35,253,484,389,399,19,387,42,228,44,162,413,452,39,126,409,185,425,674,232,219,87,505,115,117,357,157,98,59,491,656,64,41,125,235,18,0
627,253,505,35,703,674,399,42,516,656,0,162,19,44,255,59,452,18,39,531,284,387,87,535,561,491,629,407,631,219,409,603,305,357,323,534,185,705,166,244,851
628,185,255,35,653,41,25,253,42,408,44,685,54,19,162,452,674,128,0,387,399,505,102,323,23,39,59,357,656,233,37,407,18,36,389,535,660,48,703,126,115
629,0,656,35,18,631,409,253,804,674,42,399,44,505,59,726,707,629,19,452,255,561,87,646,387,39,162,357,703,1055,535,491,1073,593,851,932,1077,877,794,37,407
630,35,674,253,399,0,656,19,42,255,505,44,59,39,387,162,185,452,18,87,561,629,54,603,663,631,535,166,635,703,407,851,491,37,126,731,357,1055,99,305,852
631,35,674,255,253,399,99,189,0,42,19,656,44,505,59,387,162,39,18,185,452,87,629,561,54,535,37,166,491,357,534,603,407,852,305,631,323,635,851,126,180
632,35,253,0,19,674,399,42,44,656,255,505,323,162,703,59,39,189,387,452,180,18,185,513,87,561,126,607,407,629,535,54,631,357,491,409,653,37,853,851,305
633,185,35,41,42,54,44,19,653,23,452,162,25,253,128,255,37,36,39,674,96,233,387,399,505,48,59,102,0,389,64,115,586,357,126,323,65,656,703,407,425
634,399,35,703,956,674,253,0,339,656,655,42,66,505,44,978,59,255,19,387,87,452,491,39,629,162,407,18,631,535,561,37,185,603,534,653,166,448,612,323,357
635,255,35,826,253,347,674,0,399,19,42,656,505,44,454,387,99,39,535,18,59,452,851,807,721,87,357,803,162,629,185,536,407,323,703,616,561,491,612,603,1055
636,35,674,253,399,0,19,42,656,1098,255,44,59,505,39,387,162,185,18,87,452,54,561,629,126,166,37,99,1055,535,491,603,357,409,305,407,323,180,168,631,1077
637,255,416,35,253,0,19,399,674,656,42,301,505,59,44,99,18,387,39,162,87,452,576,536,629,407,357,535,185,561,491,851,448,219,37,166,409,189,686,389,168
638,35,59,674,253,399,42,19,44,656,0,255,505,39,64,387,18,87,185,162,452,629,491,54,126,357,561,166,37,535,409,407,603,180,99,389,323,41,1055,168,305
639,166,33,35,253,42,44,399,18,162,387,19,0,59,674,357,122,305,270,505,656,37,39,255,491,185,99,452,168,87,232,535,323,321,126,603,189,48,128,41,238
640,125,683,35,74,253,104,181,185,19,162,674,117,42,389,126,44,227,653,115,48,59,0,41,54,255,387,18,208,656,399,96,99,233,64,87,168,128,180,36,216
641,19,35,253,126,44,39,42,162,255,399,452,185,18,505,387,407,59,674,54,87,535,117,0,409,561,21,219,357,656,41,498,128,180,853,389,190,629,48,323,553
642,450,316,35,253,162,42,452,19,233,37,185,44,399,389,674,323,387,357,505,407,54,59,18,408,305,0,39,255,646,87,232,219,180,48,425,41,409,271,561,235
643,932,791,0,35,1087,656,870,8,253,674,726,59,1077,561,1097,1145,44,399,42,1055,629,875,505,635,593,19,603,943,387,878,631,851,852,491,983,755,255,804,948,877
644,912,35,0,37,940,715,1010,656,42,612,674,323,948,877,452,505,407,888,710,19,847,945,44,867,970,399,631,921,956,653,535,942,737,1077,981,605,871,305,59,879
645,399,656,35,387,409,357,253,189,42,44,0,505,674,59,19,255,452,162,18,39,87,561,491,407,125,629,385,185,389,170,155,535,219,448,37,54,534,305,166,126
646,35,399,39,87,253,0,674,42,505,44,656,19,448,99,629,59,255,593,635,452,612,168,271,416,162,387,726,18,514,607,535,339,407,491,357,653,631,32,616,703
647,269,35,253,305,162,140,534,0,399,44,323,189,255,656,19,491,387,168,126,535,42,230,216,232,674,33,37,243,710,268,23,166,286,132,235,270,238,516,18,389
648,41,185,35,653,128,54,42,102,36,253,19,162,44,25,115,387,233,64,389,227,23,452,255,357,660,126,408,39,37,157,305,65,48,505,407,18,96,243,323,222
649,707,32,35,674,253,19,42,656,44,132,39,399,0,452,18,185,505,87,59,703,653,535,54,255,357,162,629,23,752,180,409,715,407,561,631,603,21,785,117,271
650,561,35,219,705,253,718,0,516,674,656,19,956,583,505,399,42,646,162,758,127,940,665,44,452,133,409,59,703,255,131,587,629,387,39,535,117,185,631,18,407
651,35,253,674,399,42,128,0,44,19,255,162,656,505,102,59,185,387,686,39,452,18,25,408,87,54,407,166,41,629,37,561,323,222,653,357,126,491,631,434,535
652,629,448,323,35,656,253,208,44,674,0,505,42,399,87,452,19,59,39,593,977,989,387,255,653,162,726,491,357,535,185,703,407,409,631,54,635,305,18,1026,389
653,216,529,35,50,860,253,42,656,44,141,162,19,674,39,399,255,185,505,125,629,219,59,0,409,389,357,18,87,452,54,262,631,323,41,117,535,48,561,37,387
654,190,133,587,35,234,253,293,19,162,42,0,399,185,255,235,117,232,59,227,18,219,44,96,389,180,39,126,147,425,505,41,452,37,127,48,674,54,125,23,115
655,0,35,674,387,852,399,253,656,42,44,505,59,255,19,740,452,841,871,758,629,795,129,710,584,798,534,39,18,561,603,631,635,600,851,491,162,703,407,87,731
656,660,653,35,185,54,41,505,42,44,674,253,387,654,452,656,323,19,389,663,128,683,745,581,561,635,701,25,703,740,162,39,646,981,399,629,583,608,612,0,65
657,227,873,27,35,233,253,0,44,42,674,59,656,19,452,399,39,18,162,185,255,387,54,703,851,219,561,505,166,232,87,25,357,389,407,629,323,827,409,41,36
658,253,44,39,35,42,19,399,162,0,505,87,674,255,387,656,383,18,59,452,82,185,357,407,570,37,535,409,166,629,54,491,126,219,561,117,323,389,48,115,271
659,593,629,35,726,59,656,253,0,674,505,44,19,635,42,399,39,612,535,452,255,87,561,126,534,305,408,387,18,648,932,703,643,715,409,491,603,956,357,607,162
660,399,35,253,0,674,42,505,656,59,255,19,387,491,87,44,39,224,534,18,162,189,603,407,561,448,409,629,166,99,631,852,37,452,607,357,405,1077,185,715,635
661,505,653,35,631,674,660,44,0,940,452,656,253,1051,42,399,725,19,387,59,185,196,39,535,357,162,491,407,977,255,629,703,87,220,18,54,323,41,612,851,686
662,62,188,35,253,1103,337,327,0,42,399,44,19,246,674,793,61,162,1153,387,255,37,59,39,656,505,185,452,323,232,491,87,18,305,357,126,534,535,407,128,157
663,890,35,674,0,656,852,943,253,19,877,823,793,873,989,255,535,841,869,190,491,872,867,1010,703,631,896,864,889,908,62,880,895,868,888,603,940,802,954,1098,399
664,35,0,674,253,399,42,305,656,48,44,19,255,505,59,1010,39,387,162,452,185,18,973,87,491,357,561,37,629,54,407,1055,631,851,323,535,166,1077,834,877,126
